"CAINC30 Economic Profile"
"Total employment (Number of jobs)" 
"Bureau of Economic Analysis" 
"Metropolitan Statistical Area"
"GeoFips","GeoName","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"31180","Lubbock, TX (Metropolitan Statistical Area)",87962,89704,90946,96524,102204,106461,107353,112458,118015,121963,122321,124241,124379,125658,126896,126165,127720,125110,129492,131935,131633,134323,135650,134968,139393,141802,146373,147374,150419,151104,151946,155675,157772,157232,156117,158613,161147,164127,166211,170038,170816,170484,174057,176461,181118,184474,188340,194062,198602,200917,204363
"31340","Lynchburg, VA (Metropolitan Statistical Area) *",77995,79441,79326,82093,86237,88455,85436,89082,91298,95509,99044,97473,96671,95302,95745,99984,102302,103804,108094,109641,112967,115259,114238,114404,117353,120192,122217,123775,125140,125567,128961,131133,127137,124534,124264,126419,129811,132755,135949,137054,133014,131504,131578,132229,132789,134231,135058,135132,136763,138984,140395
"31420","Macon-Bibb County, GA (Metropolitan Statistical Area)",78439,78317,79907,81664,83070,85187,85941,87195,87585,88125,89341,91031,91575,91762,92018,95941,97593,99644,101989,105223,106740,108636,106541,107456,111132,113744,118082,121131,122871,123933,125300,126496,123568,123274,124397,126769,127960,128869,129865,131938,126729,126182,128211,129506,130173,132995,134807,133478,136481,138325,139879
"31460","Madera, CA (Metropolitan Statistical Area)",16001,16486,17136,18531,19251,20413,21108,22320,23161,24123,26794,27854,28249,28791,30018,29837,30233,30149,32257,33655,34542,35423,38461,38949,39682,41256,44780,46793,48055,52112,52404,51446,50566,51998,54041,56155,57801,60055,60959,59936,58448,57484,57253,59606,61063,62799,61468,63735,64594,66075,67715
"31540","Madison, WI (Metropolitan Statistical Area)",187972,191581,194234,200459,208252,212493,216816,227364,235127,243149,250720,255057,253625,253833,257282,267580,276651,283663,295146,305036,315061,326175,332549,340984,349725,359601,367663,374687,381856,390131,399716,409450,414371,417989,422526,432853,442110,447330,454846,454618,444144,444555,454166,462205,468445,477959,488703,502017,505738,512106,522164
"31700","Manchester-Nashua, NH (Metropolitan Statistical Area)",115662,115787,114427,115341,122872,125196,121735,129826,137799,147386,155080,159785,162816,166065,174012,189171,199943,208594,214561,220131,215952,208783,199944,202042,204282,209544,212713,218719,225406,233399,238338,246068,245028,242388,246090,250596,255100,256756,260416,258229,250764,247058,249484,250653,254365,258584,264868,269095,271938,276114,280504
"31740","Manhattan, KS (Metropolitan Statistical Area)",56306,55028,56351,53279,54202,55304,55567,56205,58638,59172,60127,61047,62723,62416,61991,62052,63482,63967,65659,66363,66962,67440,65324,69278,69313,70287,70774,68200,68923,69961,70983,72177,72131,70552,71515,73407,73636,77822,83397,86711,87487,89283,88981,89097,88198,88924,89211,88057,90026,90547,91283
"31860","Mankato, MN (Metropolitan Statistical Area)",31928,32324,32665,34258,36352,37064,37194,37739,39224,40917,42687,42871,43218,43012,43112,43684,44449,44537,45846,47128,47596,48587,49463,51307,52620,54719,55982,56419,56660,60139,61312,61984,61726,62351,62587,63325,65189,67013,67773,67301,65739,65596,66932,67085,68260,68719,70068,70620,71521,72209,73016
"31900","Mansfield, OH (Metropolitan Statistical Area)",61332,60931,63089,63607,66236,64297,60904,61493,64527,65594,65972,65230,65158,61624,63435,66715,67043,68043,69183,70397,71654,70803,68169,68884,71627,72358,74128,74963,75038,72778,73336,73985,74473,73890,72842,72726,72383,72402,71443,70018,65881,64781,66089,64818,64761,65561,65097,65023,64552,65391,65105
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",53617,55167,58147,64427,69841,74338,77588,82908,87780,90869,93698,99240,106048,110680,108973,110090,113109,112319,117858,124638,131460,134822,138175,142423,148166,155816,163571,171626,182919,188244,199684,212033,220968,230567,242793,256668,270969,282999,302755,308229,310579,316440,329907,335365,342957,354052,361838,368389,374878,387937,396490
"32780","Medford, OR (Metropolitan Statistical Area)",35645,36133,39058,41785,44421,45606,46756,49250,52964,57334,58937,58583,57391,54859,57463,60553,61517,63925,67656,71400,72786,75872,76214,78291,80714,85896,88260,91601,95490,97290,100050,103307,103859,103968,107562,111967,115395,117401,119400,116112,110154,109131,109021,109916,112518,114835,117913,120461,122932,126178,127649
"32820","Memphis, TN-MS-AR (Metropolitan Statistical Area)",413327,411985,426703,452953,470113,477695,461803,464794,479162,498978,511941,512669,501492,489460,499210,520437,531906,549849,571384,593608,614507,621984,617028,618985,635969,668943,686110,699961,719012,738335,748678,761155,758173,754664,756930,765700,777265,796326,811693,808339,780007,778121,792172,797051,801075,813992,826663,840909,848607,862397,875032
"32900","Merced, CA (Metropolitan Statistical Area)",43281,45456,47188,49741,51449,54411,56336,58502,60515,61473,64328,64044,62729,62096,62975,64798,66196,67501,70309,73220,74815,76728,78038,76943,78232,77678,77043,77229,77931,82507,83851,83061,82590,87067,87520,87874,87573,90187,92968,90756,88875,88611,88469,92113,94681,97907,100019,100917,103870,106173,107288
"33100","Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",1004890,1054067,1087984,1178470,1304027,1330500,1275484,1292596,1367587,1485993,1567870,1663461,1715798,1720145,1771008,1862036,1921376,1976279,1983981,2077107,2124442,2151815,2129237,2133944,2221343,2289282,2367458,2423829,2495838,2580377,2668615,2759068,2854679,2884746,2947087,3033206,3153331,3234598,3292421,3238672,3113043,3125007,3232075,3317113,3435024,3586387,3752366,3836912,3948902,4108797,4201387
"33140","Michigan City-La Porte, IN (Metropolitan Statistical Area)",45962,45672,44103,45366,47958,48730,46388,47203,48332,50502,50703,49332,48011,46152,45219,46096,47280,48106,49835,51945,53294,53683,53728,53920,54837,55637,57043,56722,57371,58248,58957,59904,58597,57869,56932,56935,57591,57497,57996,57091,54442,53238,53913,53668,53431,53503,53302,53137,53171,53278,53548
"33220","Midland, MI (Metropolitan Statistical Area)",29199,28920,27915,27970,29341,28737,30639,32404,35226,35972,36279,34846,34356,33960,33798,33330,33734,34691,36329,37224,39737,41424,41784,43653,43354,43013,43166,44035,44500,44439,45798,47165,45811,45388,44687,44371,44863,45446,46416,46547,45169,45043,45974,45863,46562,47548,47793,47562,47232,47743,48064
"33260","Midland, TX (Metropolitan Statistical Area)",34904,34454,35324,35958,37635,39497,43247,43997,48808,52831,54875,61483,71676,77759,73906,74561,76826,68942,69786,71380,68991,68901,70299,68743,71541,72932,73505,74051,78960,79647,76928,77716,78340,78309,81345,82457,86823,92598,97097,105642,102364,107924,113311,126039,133198,141796,142616,141375,146709,158443,162703
"33340","Milwaukee-Waukesha, WI (Metropolitan Statistical Area)",659127,659946,655077,671565,707070,721019,705141,718806,744641,773376,794684,783371,769054,746855,735233,771524,782599,794602,815518,847896,867258,881288,874176,882783,893226,915146,932863,942951,959068,978150,989784,1004465,1007270,993676,991375,1000338,1008163,1019482,1032273,1031665,990276,981214,994345,1000506,1014559,1025449,1037385,1044490,1051229,1064144,1071038
"33460","Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",992103,995308,992091,1031875,1091273,1116872,1109090,1141084,1191937,1252108,1323747,1353773,1351057,1330443,1349781,1438623,1491140,1526757,1596460,1647950,1683813,1715543,1722420,1750362,1788522,1846637,1905175,1945109,1983236,2041242,2089976,2145458,2160572,2149673,2159233,2193049,2236087,2271775,2303992,2295814,2220758,2213817,2265061,2294188,2335231,2376165,2424287,2460360,2495861,2533230,2565549
"33540","Missoula, MT (Metropolitan Statistical Area)",24897,25139,26508,28195,29798,30952,31090,33780,36648,40008,40389,39442,37592,36696,38399,40726,41567,41942,43048,44555,45814,47616,49299,51852,54021,56003,58094,60152,61250,62905,64766,66193,68296,69240,70828,72124,73462,75245,77712,76966,75735,75059,76137,76750,77713,78866,80155,82171,83777,85980,87572
"33660","Mobile, AL (Metropolitan Statistical Area)",126591,126645,126966,131149,138474,142973,146506,152901,161221,168768,169260,174518,174230,166842,165328,170898,175042,175025,177507,181958,184609,188862,194884,198235,206561,207998,211105,214968,220306,223312,222875,223778,221613,219084,217261,218847,225206,232657,239469,240257,231767,232814,239023,235118,234461,236756,239814,241921,242461,243683,246248
"33700","Modesto, CA (Metropolitan Statistical Area)",82134,83872,85423,90511,93856,98381,100774,104388,110136,116129,122698,123136,124323,124463,125566,128705,134089,137844,146944,156458,165120,171839,174223,173045,174101,174328,177970,183775,187933,198000,202754,205267,211128,215168,217369,219983,224867,225192,228447,223665,212934,210904,212134,218345,224470,230538,237560,242448,246773,252909,257494
"33740","Monroe, LA (Metropolitan Statistical Area)",61514,60329,62520,64899,69160,69630,68804,72428,74119,77425,78210,79393,79946,79627,81466,82983,84846,83718,84329,84574,85247,86618,87848,89683,92716,92714,96628,98779,99310,101616,103785,106383,109919,111467,111044,110911,110477,111767,112767,112693,110885,110563,113128,114107,115358,116549,116783,117259,116315,116394,116093
"33780","Monroe, MI (Metropolitan Statistical Area)",28273,28386,29043,30768,32201,32581,31334,32540,33950,34920,34884,33246,34698,34361,35020,33976,35020,37893,39715,40868,43343,45406,46113,46355,46938,48731,50033,50605,52094,53783,56396,58727,59030,58898,58696,58876,59054,59603,59132,57260,53469,52532,53377,54458,56252,57525,57934,57983,57621,57956,57697
"33860","Montgomery, AL (Metropolitan Statistical Area)",109699,109720,112842,119422,124450,126242,124938,127870,132672,139055,142495,142176,139589,137511,141881,147345,150916,156125,160694,166464,169489,170900,171043,175249,179984,183466,189986,194046,197762,201452,205388,206869,209312,210012,212969,216880,222859,227676,234199,231517,223844,220603,221792,218631,219385,221207,222803,225577,227962,227910,229408
"34060","Morgantown, WV (Metropolitan Statistical Area)",33978,34394,35273,37872,38107,38804,40252,42073,43083,44710,43728,43877,43092,43856,44249,45127,46436,47850,49184,50388,51305,53460,54423,56208,56446,58961,59587,59610,59184,59873,60730,62298,63393,64332,64987,67260,69278,70374,73433,75367,76187,77855,78369,80642,81746,82932,84305,84204,85907,86921,87598
"34100","Morristown, TN (Metropolitan Statistical Area)",36518,36402,38187,42059,43481,42570,38529,41244,44214,46708,46840,44699,43722,43089,44764,46639,46550,47431,49087,51617,54507,56431,55722,57641,59658,60298,62073,63041,64050,65468,67470,68923,64956,63886,64462,66066,65691,66402,66741,65924,61248,60947,61382,61631,62084,63096,64151,65348,66847,67502,68900
"34580","Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",21687,21242,21537,22736,24711,24990,25161,26771,26893,28633,29681,29998,30968,30991,32337,32176,32600,33374,34918,37811,40078,42865,44137,44728,45889,48619,49832,51671,52910,53846,56204,58486,58680,58710,59854,60779,63202,64921,66686,66360,63177,62291,62388,62620,64896,66269,66731,67703,69125,70912,72221
"34620","Muncie, IN (Metropolitan Statistical Area)",54778,54161,53900,54086,55918,56276,53413,54644,57114,57799,59035,57729,56902,54123,54000,55565,56476,57543,58948,60820,61574,62976,62840,65363,65781,67867,69973,68253,68126,68306,68754,69098,68548,65882,64632,63457,62542,63302,63379,62103,59146,57777,58559,58940,58993,58583,59592,60292,60316,60091,60082
"34740","Muskegon, MI (Metropolitan Statistical Area)",63295,61851,59280,61124,63037,64536,63935,65187,66515,68481,68649,66135,64362,61143,60591,64284,66520,67445,67252,68222,69448,70361,68332,68157,67576,69480,71863,73599,75236,77667,81008,83059,79334,78856,79851,81907,82256,82617,81964,80353,75602,74814,76745,77708,78231,79806,80448,79879,81163,81388,80904
"34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",39553,42155,45218,48709,52009,53860,55574,58366,62138,66349,68739,70280,72021,75532,80547,88239,91199,93765,95855,100892,103297,107397,108714,109888,111547,118839,128781,135319,144171,149824,155162,158299,161326,163517,168876,178122,189671,202101,208184,204744,194533,192085,197161,200115,205939,211151,216873,224585,231108,240796,246096
"34900","Napa, CA (Metropolitan Statistical Area)",27254,27680,28531,29297,31552,33495,35667,36033,36858,38852,41207,43047,44376,44528,45542,47379,49000,51024,52434,54863,56480,59343,60173,60221,60849,62499,64022,67250,70898,77036,81319,82348,83462,85105,85767,87004,87728,88027,91173,91679,88602,87944,89319,92257,96123,99871,103116,103098,104707,107598,109197
"34940","Naples-Marco Island, FL (Metropolitan Statistical Area)",17937,19784,21385,22959,28113,30121,28974,29334,34304,40053,44215,46868,50278,51225,55623,61169,65543,71756,74893,83812,89342,92101,94434,96093,101102,104131,107407,113188,119660,128002,133485,143309,151622,157775,168142,177642,182757,190179,186380,178682,169935,170283,176891,183066,190509,200950,210279,217151,222579,231736,238593
"34980","Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",387981,384087,386662,410060,437018,449628,432989,452961,476503,498198,515771,511396,518546,514563,525924,561634,591924,623352,651734,667168,678985,686367,693187,709895,746416,789780,818516,842907,873293,904136,924626,947537,943611,942326,953159,985139,1017222,1047270,1072095,1066093,1027675,1028788,1056969,1090660,1126503,1173932,1222355,1272991,1323420,1369274,1414855
"35100","New Bern, NC (Metropolitan Statistical Area)",40911,40058,38574,38318,40884,41460,41185,37864,40592,43032,44787,46872,43576,45190,46894,49839,51285,52168,52819,53217,54451,54413,53677,55701,55763,56340,58223,60554,62242,64020,64804,65818,64919,64573,65373,67058,68387,69504,70196,69705,67944,67088,66549,66858,66965,67107,67414,68214,67507,67552,68395
"35300","New Haven-Milford, CT (Metropolitan Statistical Area)",343746,341697,335504,342677,357175,364298,349425,351258,361753,374218,385300,386193,385348,381104,385388,406456,416819,428205,441230,455617,453175,445131,426841,424565,429976,425475,432879,442172,446766,455111,460583,470567,474576,474530,472083,482152,485556,491429,498327,496820,483308,477548,482732,487938,492770,496755,501018,504362,506415,511150,515387
"35380","New Orleans-Metairie, LA (Metropolitan Statistical Area)",502256,504994,508631,526614,548458,563281,581071,600729,617879,640835,657374,679099,695393,692756,679426,693125,681199,660295,650890,664408,668800,681627,685564,683945,695199,705084,724157,732972,747596,756651,760569,770060,775759,774909,779325,783035,699855,648243,691840,715249,715352,725378,730928,745943,762258,776588,791515,797216,799115,810813,822910
"35620","New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",8046419,8073922,7922322,7943751,8045221,7950778,7718680,7696630,7778853,7991342,8177740,8250921,8336160,8370456,8492281,8785468,8994880,9183635,9264870,9423421,9446416,9344755,9029995,8955065,8981162,8987008,9117756,9249305,9400699,9607048,9842948,10175147,10250875,10187653,10217610,10371671,10533708,10720893,11017676,11117086,10893447,10924348,11240143,11396724,11634909,11919980,12210602,12418037,12576761,12884057,13142753
"35660","Niles, MI (Metropolitan Statistical Area)",75625,74168,73938,78406,81115,80618,76020,77131,80061,81369,80344,75636,73651,70908,70184,71984,73946,75938,78673,80352,81954,82670,81364,81260,81681,85310,88048,88373,88512,90479,89527,90418,87082,85403,84103,84376,84908,84495,86793,85422,80366,80301,80616,80626,80941,82471,83445,82720,83563,83419,83526
"35840","North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",82119,86898,91869,99827,113242,117686,114242,119612,130788,144674,153849,160146,166835,172913,183463,196895,204184,213336,215825,227771,237209,246876,251512,257502,269675,286866,309665,304542,317015,321983,329161,353692,324277,343092,348500,367129,387813,399382,397906,372080,355547,346051,352488,361757,375452,394090,411471,419629,434327,449945,461954
"35980","Norwich-New London, CT (Metropolitan Statistical Area)",101746,102499,103331,104979,109925,115819,112930,116012,122050,121499,123476,126114,129103,131160,135782,140610,143521,144825,149270,151325,152415,149439,143950,141923,143783,145989,151338,153594,157056,157246,158947,162098,163919,167600,168575,169467,172255,172895,174716,176181,171178,168288,168024,166652,165954,164518,164722,165649,167615,167628,167200
"36100","Ocala, FL (Metropolitan Statistical Area)",26156,28119,30308,32968,36754,37392,36675,37671,39712,43276,46365,50295,52796,54974,58774,63433,68511,73388,74876,77900,79822,81784,81874,82420,86980,89626,92766,98351,102369,107202,110338,113425,111456,114392,119807,126037,134595,143125,145863,140813,131466,128566,129797,132017,134612,138693,141993,146362,150165,155440,159229
"36140","Ocean City, NJ (Metropolitan Statistical Area)",24006,25672,26985,28236,30935,30751,31385,32553,34569,36393,37189,38264,39013,39669,42138,43146,43532,44391,44431,46515,47087,47010,46586,47721,47462,47835,48319,49078,50322,51329,52030,54163,55135,55661,56471,58373,60454,60128,59741,59281,58521,58088,58106,58053,58719,59771,60315,60702,61683,62116,63074
"36220","Odessa, TX (Metropolitan Statistical Area)",37933,38555,39295,40684,43432,46851,49230,51191,54572,58659,59768,64450,73670,74922,67260,66031,67259,57894,55809,57518,55919,57211,58006,56475,56906,58224,58734,59531,61867,64989,60926,62662,64327,64267,64158,65340,67933,72744,76549,81181,77006,78317,85207,91845,94473,100580,97158,90247,95528,104366,107412
"36260","Ogden-Clearfield, UT (Metropolitan Statistical Area)",100617,101375,102505,106947,109681,112270,114043,118620,123292,130121,136040,137885,140230,141296,143806,152784,161151,166082,171824,178142,184178,190389,192203,193998,199000,213802,220335,233975,244207,248177,251600,257400,259182,263457,266987,276026,283624,294833,308361,309968,301210,297159,304022,308441,315443,324254,335517,346596,357552,369335,378978
"36420","Oklahoma City, OK (Metropolitan Statistical Area)",342582,354356,364970,385385,398352,407075,406103,411197,432760,465144,488083,513837,543150,568698,562358,574026,562905,542698,543299,549865,557627,567554,568264,574498,586259,599649,621260,640572,652676,667154,679360,698058,707782,703510,703638,718972,733082,749113,764900,780121,766965,771479,790633,814008,832875,846322,857636,861765,868121,883183,897278
"36500","Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",33668,34767,35873,36700,37999,39450,41096,43594,45440,49562,53380,55242,55939,55768,58575,61228,63934,67550,71492,75337,79332,83933,87571,90233,92374,96701,97945,101394,103918,106533,108667,110972,111844,114979,118075,120654,124210,128590,133305,134597,130603,128661,128331,130341,133679,137128,140196,144642,149914,154781,157297
"36540","Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",287999,297197,301792,308000,318343,324237,321665,330324,339330,350508,359581,356972,357821,356924,363321,375618,386904,392455,405568,416931,428864,439366,440334,442339,450793,466628,477507,491378,499983,516047,527810,538603,538485,534297,536725,544747,552642,564063,574920,580743,572076,568925,574938,583893,592998,603939,615879,623116,631036,639207,648397
"36740","Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",222208,232835,252062,289075,323363,326248,315687,327025,344104,375240,396668,418551,441015,463274,494692,537857,573928,615381,636135,672874,713886,739630,737044,755421,788146,813296,840455,885718,935200,987408,1032530,1071873,1083195,1082826,1121204,1179837,1250750,1303562,1340657,1316027,1253746,1254307,1295438,1335426,1374925,1438203,1504935,1567917,1645096,1727406,1776688
"36780","Oshkosh-Neenah, WI (Metropolitan Statistical Area)",59216,58052,57187,58727,61323,62563,62538,64799,66556,68792,71146,69583,68777,68279,68795,72636,74641,76626,78525,80578,81836,86195,88504,90993,92431,94352,97363,98410,99045,101732,103893,106300,106369,107051,106191,107034,108304,109149,110165,111420,107969,108916,111014,110642,111756,112446,113078,115456,116136,116253,116006
"36980","Owensboro, KY (Metropolitan Statistical Area)",42950,42800,42627,43642,45008,46164,44188,45399,46935,49522,49610,49868,49877,49194,50297,51708,51751,52395,52141,52711,54131,54954,54878,55861,57276,59266,60800,60962,62246,62960,63701,64172,62827,62105,62423,62784,62984,64127,65389,65107,63026,63217,64634,66237,66028,66085,67080,67737,67805,67858,68091
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",134212,135394,140085,147656,155861,164301,171738,176285,188053,202771,213342,221151,225479,229893,237557,248225,260105,270559,287425,305846,317976,327267,332915,332193,335316,344984,352089,358399,357142,371587,385759,395387,407454,415664,422993,428584,435416,441017,447553,441320,427303,424867,430069,438470,446574,456374,460902,463261,465627,473480,482248
"37340","Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",104190,96024,92542,95402,101054,99316,97287,98836,103907,113104,121837,129188,133908,138412,147424,159722,170814,175694,176540,187777,196440,202232,203022,203939,206630,209999,211373,215068,223138,230763,234135,242259,244989,244592,252217,261987,272273,278457,277306,269411,258623,256563,257435,258429,260571,265366,272815,279778,291569,303723,313828
"37460","Panama City, FL (Metropolitan Statistical Area)",30419,31565,32183,33112,36083,38372,38786,40643,42085,44224,44727,46220,48026,49844,51945,56846,61163,63669,63235,64784,66197,68858,70705,71810,73794,75035,76802,79624,80779,82258,82839,83228,84003,85801,87915,93082,97038,100143,100794,99109,96101,95619,96586,96974,98845,102760,105232,107076,108279,109765,105766
"37620","Parkersburg-Vienna, WV (Metropolitan Statistical Area)",38486,37759,38352,39746,42037,43648,41134,42127,44102,46028,46895,46059,45220,44032,44220,45190,45545,45461,47158,47850,48408,48937,48290,49325,50279,51179,51896,52966,53811,53323,53370,54205,53714,52634,52167,52520,52249,52837,52695,51861,50384,50082,50711,51018,50539,50441,49803,48576,47467,46795,47220
"37860","Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",102501,104526,107815,111779,114005,117846,119341,118547,121814,126124,128844,131667,135907,136941,140353,148279,154423,161370,161606,162727,165545,167249,168899,172885,174170,178056,183511,190014,198535,204939,207920,212573,209983,209430,213127,219672,223707,229442,232026,225906,217869,217732,220462,221297,225222,229456,233478,239657,247966,255027,262091
"37900","Peoria, IL (Metropolitan Statistical Area)",176491,179333,179647,180275,191054,197814,202638,207320,207941,213255,209956,207205,203884,190562,180636,186024,184325,185434,188176,195520,201324,205682,205854,204409,207988,213758,216727,224699,228340,232754,232531,234823,230044,225385,222766,226357,229721,235298,239851,240765,229705,229879,234161,237196,231850,231284,230866,226974,224540,224449,224181
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",2440607,2424294,2392220,2424493,2467445,2453221,2376788,2398310,2415937,2480533,2531977,2533311,2530893,2524306,2558593,2645844,2722101,2785227,2876967,2951624,2987983,2986306,2912895,2891738,2910168,2922050,2963541,2998593,3061561,3127485,3179438,3250559,3267912,3266732,3280167,3324106,3384631,3436677,3488513,3501145,3415648,3410339,3451664,3476792,3525836,3585839,3646425,3728781,3784627,3849638,3918093
"38060","Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",433502,456574,478419,522280,574470,592448,573360,603064,654968,728998,792672,820853,843575,847957,895053,988892,1074363,1130847,1175415,1224682,1247064,1266338,1263249,1271798,1328795,1416403,1508585,1614248,1702231,1791395,1857012,1929164,1952759,1963854,2015185,2104069,2245171,2363627,2425683,2378751,2246716,2209907,2264667,2311182,2375850,2441648,2529473,2613104,2693572,2790209,2886513
"38220","Pine Bluff, AR (Metropolitan Statistical Area)",39788,38872,39197,39993,41117,42161,40227,40529,42336,45097,46194,46894,44628,42054,42484,42993,43590,45357,44835,46386,47039,47603,47185,47356,48353,47473,48926,49406,49381,49260,49241,49436,49489,48574,48948,49671,49426,49191,48352,47892,47573,47239,47240,46585,45148,43947,43835,43550,42950,42830,42396
"38300","Pittsburgh, PA (Metropolitan Statistical Area)",1137737,1132359,1113813,1124028,1154111,1167040,1159949,1169981,1185498,1210116,1231366,1214171,1200978,1156673,1121342,1133457,1144718,1149933,1176201,1207101,1228910,1257869,1250192,1259326,1267305,1282644,1296271,1303923,1320252,1332351,1354381,1380946,1386079,1377923,1364807,1372751,1378023,1389178,1409989,1414771,1385475,1390551,1413965,1432340,1440803,1449347,1458998,1463758,1477207,1496627,1514579
"38340","Pittsfield, MA (Metropolitan Statistical Area)",66294,66119,65091,65585,69449,70334,67804,66846,67029,68925,71249,71264,70426,69487,69795,72759,74546,77067,76319,78504,79087,77748,73552,73706,75102,75643,75632,76886,77231,78323,79056,79393,79964,80215,79900,80034,81565,82231,83314,83438,81386,80930,81165,82425,83432,83999,86252,85644,85793,85848,86326
"38540","Pocatello, ID (Metropolitan Statistical Area)",24148,25264,25643,26383,28206,29701,31294,33799,35710,36773,36807,35440,34976,34132,33992,34514,34916,33031,32985,34401,34940,35462,36230,37488,39239,40991,41626,43451,44125,45342,46228,47657,47949,47257,47934,49500,50751,51729,52537,51219,49341,48343,48696,48567,49033,49808,50668,51080,51994,52621,53809
"38860","Portland-South Portland, ME (Metropolitan Statistical Area)",157050,156769,155953,160994,165759,169317,170259,177404,184124,193643,200253,204838,207150,210235,217658,228798,239590,254199,265537,281206,287046,285041,273772,274413,276688,283211,285360,290659,299375,307580,313419,323073,329579,330414,335323,343215,343183,348308,353971,353530,343960,342237,345578,347932,351294,355934,362236,369392,376756,384132,391110
"38900","Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",497084,497091,506310,535293,564082,583002,587075,609841,640432,683210,719013,728447,717025,694891,703207,734223,754432,775492,803521,845832,883562,918239,929685,941423,969806,1022108,1065398,1112001,1160405,1188161,1203732,1230760,1230201,1213408,1216494,1248863,1289785,1330456,1368280,1367770,1310373,1306785,1333678,1358131,1389540,1433716,1481578,1524541,1570931,1606393,1642485
"38940","Port St. Lucie, FL (Metropolitan Statistical Area)",31289,33285,35253,39752,44659,46293,46049,48072,51647,56962,62851,68854,71320,74297,77623,81858,86119,90815,93920,101218,107262,109748,108584,108447,111244,113621,117523,122505,126227,133060,136633,141761,143578,148128,155145,166986,179580,187529,189637,183487,175818,176756,179263,181956,185834,194076,202465,210082,217830,226382,233225
"39100","Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",187517,186898,189327,192493,201165,203257,199854,199394,203486,212224,221762,222410,225577,230042,233972,244050,254676,261524,264793,275305,278982,279509,273759,273282,269630,272756,270432,274599,277738,282874,293769,301872,303862,308074,313034,320334,325155,327925,331551,332459,325667,323882,328527,328574,332270,336416,342370,343525,347985,354476,360090
"39150","Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",11706,12550,13909,15086,16708,17382,17370,18441,20271,21755,23433,24767,25230,25227,26696,28552,31802,34400,36621,38956,40422,42267,44202,46644,49463,55718,57666,60672,64787,67473,66576,69991,76403,78539,80739,84763,90797,95889,98495,95085,89442,87118,87057,88290,90098,92459,94894,97412,99040,102155,103773
"39300","Providence-Warwick, RI-MA (Metropolitan Statistical Area)",627679,629664,623177,639853,652677,640670,615617,641578,665492,687471,699681,699678,696826,687087,697303,730198,752699,774732,783574,804366,805887,786517,749079,760306,772176,778499,784811,791039,802598,815590,832845,855161,855796,859087,865534,877834,883474,889734,898480,886236,855319,852089,860585,865547,881148,898598,919849,929554,939917,954815,965516
"39340","Provo-Orem, UT (Metropolitan Statistical Area)",50907,52365,54182,58707,63657,66614,66238,70264,75348,80873,84123,83779,84370,85064,87034,92533,95049,97302,101692,110799,117040,125706,131672,133739,138561,151987,161158,172108,180366,188543,195570,203516,207244,208369,211327,222605,236232,250781,268048,268390,262149,259785,269378,278458,289890,301334,317112,334968,350981,371186,382745
"39380","Pueblo, CO (Metropolitan Statistical Area)",45397,46458,46902,49018,51840,52526,51414,52192,51961,53178,54608,53070,51665,49099,47022,47903,48921,49175,48884,51235,52619,55119,54874,55461,56530,59435,61533,64066,66762,69410,70034,70788,71286,70850,70865,70866,71955,73457,75882,76134,74761,74419,75213,75114,75144,76203,77382,78711,80182,81072,82308
"39460","Punta Gorda, FL (Metropolitan Statistical Area)",7319,8072,8996,10711,12355,12512,12707,13487,15343,17656,18195,19577,21295,21403,22702,24000,26318,28995,30055,32981,36229,38654,39216,39827,41205,43349,44270,46679,48085,51813,54226,56385,55287,54855,55225,57451,59929,64678,64346,61774,59476,59627,60926,61871,63459,65560,68119,69745,71344,73802,75702
